n,input_graph6,output_graph6,case,move,N_old,R_old,N_new,R_new,cross_score,mean_gain
17,PhCP?C__??_@?C_?O?C??_??,PhCP@?__??_@?C_?O?C??_??,leaf_degree_two,pendant_path_fold,3669,35996,4808,47558,1421534,710767/8820276
17,PhCP?C__??_@_???_?K????C,PhCP@?__??_@_???_?K????C,leaf_degree_two,pendant_path_fold,1622,15388,2121,20326,330824,165412/1720131
17,PhCP?C__??_@_???_?K??_??,PhCP@?__??_@_???_?K??_??,leaf_degree_two,pendant_path_fold,2133,20410,2792,26964,529492,132373/1488834
17,PhCP?C__??_@_???_?O?C??_,PhCP@?__??_@_???_?O?C??_,leaf_degree_two,pendant_path_fold,2273,22410,2972,29588,651004,162751/1688839
17,PhCP?C__??_@_???_?O?C_??,PhCP@?__??_@_???_?O?C_??,leaf_degree_two,pendant_path_fold,2393,23446,3132,30968,673552,168388/1873719
17,PhCP?C__??_@_???_?S????C,PhCP@?__??_@_???_?S????C,leaf_degree_two,pendant_path_fold,2006,19348,2625,25558,480848,240424/2632875
17,PhCP?C__??_@_???_?S??_??,PhCP@?__??_@_???_?S??_??,leaf_degree_two,pendant_path_fold,2645,25690,3464,33940,781140,39057/458114
17,PhCP?C__??_@_???o???@_??,PhCP@?__??_@_???o???@_??,leaf_degree_two,pendant_path_fold,2388,22919,3127,30281,643315,643315/7467276
17,PhCP?C__??_@_???o?C??_??,PhCP@?__??_@_???o?C??_??,leaf_degree_two,pendant_path_fold,3155,30453,4134,40239,1061343,353781/4347590
17,PhCP?C__??_@_?_?O?C??_??,PhCP@?__??_@_?_?O?C??_??,leaf_degree_two,pendant_path_fold,4178,40499,5477,53517,1781003,1781003/22882906
17,PhCP?D??G?_A?G_???G?@??C,PhCP@@??G?_A?G_???G?@??C,leaf_degree_two,pendant_path_fold,1112,10381,1446,13670,190114,95057/803976
17,PhCP?D??G?_AO?_???G?@??C,PhCP@@??G?_AO?_???G?@??C,leaf_degree_two,pendant_path_fold,1203,11119,1567,14651,201680,201680/1885101
17,PhCP?D??G?_A_???_?G?@??G,PhCP@@??G?_A_???_?G?@??G,leaf_degree_two,pendant_path_fold,827,7679,1071,10099,127664,127664/885717
17,PhCP?D??G?_A_???_?G?@??O,PhCP@@??G?_A_???_?G?@??O,leaf_degree_two,pendant_path_fold,924,8695,1198,11438,152102,76051/553476
17,PhCP?D??G?_A_???_?G?@??_,PhCP@@??G?_A_???_?G?@??_,leaf_degree_two,pendant_path_fold,1019,9607,1323,12643,173156,173156/1348137
17,PhCP?D??G?_A_???_?G?@_??,PhCP@@??G?_A_???_?G?@_??,leaf_degree_two,pendant_path_fold,1112,10415,1446,13714,189878,94939/803976
17,PhCP?D??G?_C?@_???G?@??C,PhCP@@??G?_C?@_???G?@??C,leaf_degree_two,pendant_path_fold,1014,9330,1318,12286,161064,13422/111371
17,PhCP?D??G?_C?G_???G?@??C,PhCP@@??G?_C?G_???G?@??C,leaf_degree_two,pendant_path_fold,1304,12181,1698,16046,240646,120323/1107096
17,PhCP?D??G?_CO?_???G?@??C,PhCP@@??G?_CO?_???G?@??C,leaf_degree_two,pendant_path_fold,1394,12916,1818,17024,250168,62542/633573
17,PhCP?D??G?_C_???_?G?@??G,PhCP@@??G?_C_???_?G?@??G,leaf_degree_two,pendant_path_fold,954,8908,1238,11722,154684,38671/295263
17,PhCP?D??G?_C_???_?G?@??O,PhCP@@??G?_C_???_?G?@??O,leaf_degree_two,pendant_path_fold,1067,10090,1386,13280,185020,8410/67221
17,PhCP?D??G?_C_???_?G?@??_,PhCP@@??G?_C_???_?G?@??_,leaf_degree_two,pendant_path_fold,1178,11152,1532,14683,211710,105855/902348
17,PhCP?D??G?_C_???_?G?@_??,PhCP@@??G?_C_???_?G?@_??,leaf_degree_two,pendant_path_fold,1287,12094,1676,15931,233653,233653/2157012
17,PhCP?D??G?g??@_???G?@??C,PhCP@@??G?g??@_???G?@??C,leaf_degree_two,pendant_path_fold,1200,10917,1564,14389,192612,16051/156400
17,PhCP?D??G?g?O?_???G?@??C,PhCP@@??G?g?O?_???G?@??C,leaf_degree_two,pendant_path_fold,1583,14515,2067,19139,294532,294532/3272061
17,PhCP?D??G?g?_???_?G?@??G,PhCP@@??G?g?_???_?G?@??G,leaf_degree_two,pendant_path_fold,1079,10003,1403,13171,177300,177300/1513837
17,PhCP?D??G?g?_???_?G?@??O,PhCP@@??G?g?_???_?G?@??O,leaf_degree_two,pendant_path_fold,1208,11335,1572,14927,213196,53299/474744
17,PhCP?D??G?g?_???_?G?@??_,PhCP@@??G?g?_???_?G?@??_,leaf_degree_two,pendant_path_fold,1335,12531,1739,16507,245436,81812/773855
17,PhCP?D??G?g?_???_?G?@_??,PhCP@@??G?g?_???_?G?@_??,leaf_degree_two,pendant_path_fold,1460,13591,1904,17911,272796,68199/694960
17,PhCP?D??G?o??@??_?G?A??_,PhCP@@??G?o??@??_?G?A??_,leaf_degree_two,pendant_path_fold,902,8560,1166,11242,159324,3621/23903
17,PhCP?D??G?o??@??_?G?A?@?,PhCP@@??G?o??@??_?G?A?@?,leaf_degree_two,pendant_path_fold,963,9115,1247,11979,169372,169372/1200861
17,PhCP?D??G?o??@??_?G?A_??,PhCP@@??G?o??@??_?G?A_??,leaf_degree_two,pendant_path_fold,1022,9596,1326,12622,175388,43847/338793
17,PhCP?D??G?o??@??_?G?C??C,PhCP@@??G?o??@??_?G?C??C,leaf_degree_two,pendant_path_fold,834,7782,1078,10222,136152,11346/74921
17,PhCP?D??G?o??@??_?G?C??_,PhCP@@??G?o??@??_?G?C??_,leaf_degree_two,pendant_path_fold,1034,9904,1338,13010,200788,50197/345873
17,PhCP?D??G?o??@??_?G?C?@?,PhCP@@??G?o??@??_?G?C?@?,leaf_degree_two,pendant_path_fold,1094,10456,1418,13744,209328,52332/387823
17,PhCP?D??G?o??@??_?G?C_??,PhCP@@??G?o??@??_?G?C_??,leaf_degree_two,pendant_path_fold,1152,10933,1496,14383,213448,26681/215424
17,PhCP?D??G?o??@??_?G?G??C,PhCP@@??G?o??@??_?G?G??C,leaf_degree_two,pendant_path_fold,960,8973,1244,11797,162708,13559/99520
17,PhCP?D??G?o??@??_?G?G?@?,PhCP@@??G?o??@??_?G?G?@?,leaf_degree_two,pendant_path_fold,1223,11659,1587,15331,246980,246980/1940901
17,PhCP?D??G?o??@??_?G?G_??,PhCP@@??G?o??@??_?G?G_??,leaf_degree_two,pendant_path_fold,1280,12133,1664,15967,248448,1941/16640
17,PhCP?D??G?o??@??_?K????C,PhCP@@??G?o??@??_?K????C,leaf_degree_two,pendant_path_fold,1082,10018,1406,13186,181944,2394/20017
17,PhCP?D??G?o??@??_?K??_??,PhCP@@??G?o??@??_?K??_??,leaf_degree_two,pendant_path_fold,1406,13196,1830,17374,279164,69791/643245
17,PhCP?D??G@?C?G_???G?@??C,PhCP@@??G@?C?G_???G?@??C,leaf_degree_two,pendant_path_fold,1691,15983,2205,21060,369945,8221/82859
17,PhCP?D??G@?CO?_???G?@??C,PhCP@@??G@?CO?_???G?@??C,leaf_degree_two,pendant_path_fold,1779,16711,2323,22031,373496,373496/4132617
17,PhCP?D??G@?C_???_?G?@??G,PhCP@@??G@?C_???_?G?@??G,leaf_degree_two,pendant_path_fold,1211,11503,1575,15145,223370,6382/54495
17,PhCP?D??G@?C_???_?G?@??O,PhCP@@??G@?C_???_?G?@??O,leaf_degree_two,pendant_path_fold,1356,13033,1765,17162,268427,268427/2393340
17,PhCP?D??G@?C_???_?G?@??_,PhCP@@??G@?C_???_?G?@??_,leaf_degree_two,pendant_path_fold,1499,14411,1953,18982,309335,309335/2927547
17,PhCP?D??G@?C_???_?G?@_??,PhCP@@??G@?C_???_?G?@_??,leaf_degree_two,pendant_path_fold,1640,15637,2139,20605,344657,344657/3507960
17,PhCP?D??G@G??@_???G?@??C,PhCP@@??G@G??@_???G?@??C,leaf_degree_two,pendant_path_fold,1488,13761,1942,18142,271434,45239/481616
17,PhCP?D??G@G?O?_???G?@??C,PhCP@@??G@G?O?_???G?@??C,leaf_degree_two,pendant_path_fold,1967,18307,2571,24143,421984,421984/5057157
17,PhCP?D??G@G?_???_?G?@??G,PhCP@@??G@G?_???_?G?@??G,leaf_degree_two,pendant_path_fold,1335,12595,1739,16591,246280,1048/9879
17,PhCP?D??G@G?_???_?G?@??O,PhCP@@??G@G?_???_?G?@??O,leaf_degree_two,pendant_path_fold,1496,14275,1950,18806,297526,148763/1458600
17,PhCP?D??G@G?_???_?G?@??_,PhCP@@??G@G?_???_?G?@??_,leaf_degree_two,pendant_path_fold,1655,15787,2159,20803,344832,344832/3573145
17,PhCP?D??G@G?_???_?G?@_??,PhCP@@??G@G?_???_?G?@_??,leaf_degree_two,pendant_path_fold,1812,17131,2366,22582,386638,27617/306228
17,PhCP?D??G@O??@??_?G?A??_,PhCP@@??G@O??@??_?G?A??_,leaf_degree_two,pendant_path_fold,1110,10750,1439,14131,216160,21616/159729
17,PhCP?D??G@O??@??_?G?A?@?,PhCP@@??G@O??@??_?G?A?@?,leaf_degree_two,pendant_path_fold,1187,11455,1541,15066,231187,231187/1829167
17,PhCP?D??G@O??@??_?G?A_??,PhCP@@??G@O??@??_?G?A_??,leaf_degree_two,pendant_path_fold,1262,12070,1641,15886,241262,120631/1035471
17,PhCP?D??G@O??@??_?G?C??C,PhCP@@??G@O??@??_?G?C??C,leaf_degree_two,pendant_path_fold,1026,9774,1330,12850,184680,18/133
17,PhCP?D??G@O??@??_?G?C??_,PhCP@@??G@O??@??_?G?C??_,leaf_degree_two,pendant_path_fold,1274,12442,1653,16358,273466,136733/1052961
17,PhCP?D??G@O??@??_?G?C?@?,PhCP@@??G@O??@??_?G?C?@?,leaf_degree_two,pendant_path_fold,1350,13144,1754,17290,286924,71731/591975
17,PhCP?D??G@O??@??_?G?C_??,PhCP@@??G@O??@??_?G?C_??,leaf_degree_two,pendant_path_fold,1424,13755,1853,18106,294929,294929/2638672
17,PhCP?D??G@O??@??_?G?G??C,PhCP@@??G@O??@??_?G?G??C,leaf_degree_two,pendant_path_fold,1184,11281,1538,14842,222750,111375/910496
17,PhCP?D??G@O??@??_?G?G?@?,PhCP@@??G@O??@??_?G?G?@?,leaf_degree_two,pendant_path_fold,1511,14663,1965,19294,340439,340439/2969115
17,PhCP?D??G@O??@??_?G?G_??,PhCP@@??G@O??@??_?G?G_??,leaf_degree_two,pendant_path_fold,1584,15271,2063,20107,345415,345415/3267792
17,PhCP?D??G@O??@??_?K????C,PhCP@@??G@O??@??_?K????C,leaf_degree_two,pendant_path_fold,1338,12610,1742,16606,252208,63052/582699
17,PhCP?D??G@O??@??_?K??_??,PhCP@@??G@O??@??_?K??_??,leaf_degree_two,pendant_path_fold,1742,16618,2271,21889,391160,195580/1978041
17,PhCP?D??I??@O?_???G?@??C,PhCP@@??I??@O?_???G?@??C,leaf_degree_two,pendant_path_fold,1774,16312,2318,21512,351072,87768/1028033
17,PhCP?D??I??@_???_?G?@??G,PhCP@@??I??@_???_?G?@??G,leaf_degree_two,pendant_path_fold,1206,11232,1570,14794,207324,5759/52595
17,PhCP?D??I??@_???_?G?@??O,PhCP@@??I??@_???_?G?@??O,leaf_degree_two,pendant_path_fold,1351,12730,1760,16769,250119,250119/2377760
17,PhCP?D??I??@_???_?G?@??_,PhCP@@??I??@_???_?G?@??_,leaf_degree_two,pendant_path_fold,1494,14076,1948,18547,289170,16065/161684
17,PhCP?D??I??@_???_?G?@_??,PhCP@@??I??@_???_?G?@_??,leaf_degree_two,pendant_path_fold,1635,15270,2134,20128,323100,10770/116303
17,PhCP?D??I?G?O?_???G?@??C,PhCP@@??I?G?O?_???G?@??C,leaf_degree_two,pendant_path_fold,2349,21710,3073,28638,555832,555832/7218477
17,PhCP?D??I?G?_???_?G?@??G,PhCP@@??I?G?_???_?G?@??G,leaf_degree_two,pendant_path_fold,1589,14926,2073,19670,314032,314032/3293997
17,PhCP?D??I?G?_???_?G?@??O,PhCP@@??I?G?_???_?G?@??O,leaf_degree_two,pendant_path_fold,1782,16922,2326,22302,381592,95398/1036233
17,PhCP?D??I?G?_???_?G?@??_,PhCP@@??I?G?_???_?G?@??_,leaf_degree_two,pendant_path_fold,1973,18718,2577,24674,445516,445516/5084421
17,PhCP?D??I?G?_???_?G?@_??,PhCP@@??I?G?_???_?G?@_??,leaf_degree_two,pendant_path_fold,2162,20314,2826,26786,503968,125992/1527453
17,PhCP?D??I?O??@??_?G?A??_,PhCP@@??I?O??@??_?G?A??_,leaf_degree_two,pendant_path_fold,1316,12727,1710,16742,269302,134651/1125180
17,PhCP?D??I?O??@??_?G?A?@?,PhCP@@??I?O??@??_?G?A?@?,leaf_degree_two,pendant_path_fold,1409,13566,1833,17854,289808,289808/2582697
17,PhCP?D??I?O??@??_?G?A_??,PhCP@@??I?O??@??_?G?A_??,leaf_degree_two,pendant_path_fold,1500,14299,1954,18830,304754,152377/1465500
17,PhCP?D??I?O??@??_?G?C??C,PhCP@@??I?O??@??_?G?C??C,leaf_degree_two,pendant_path_fold,1216,11569,1580,15221,229716,57429/480320
17,PhCP?D??I?O??@??_?G?C??_,PhCP@@??I?O??@??_?G?C??_,leaf_degree_two,pendant_path_fold,1512,14735,1966,19386,342622,24473/212328
17,PhCP?D??I?O??@??_?G?C?@?,PhCP@@??I?O??@??_?G?C?@?,leaf_degree_two,pendant_path_fold,1604,15571,2088,20495,361732,90433/837288
17,PhCP?D??I?O??@??_?G?C_??,PhCP@@??I?O??@??_?G?C_??,leaf_degree_two,pendant_path_fold,1694,16300,2208,21467,374698,187349/1870176
17,PhCP?D??I?O??@??_?G?G??C,PhCP@@??I?O??@??_?G?G??C,leaf_degree_two,pendant_path_fold,1406,13360,1830,17588,279928,69982/643245
17,PhCP?D??I?O??@??_?G?G?@?,PhCP@@??I?O??@??_?G?G?@?,leaf_degree_two,pendant_path_fold,1797,17374,2341,22874,432044,432044/4206777
17,PhCP?D??I?O??@??_?G?G_??,PhCP@@??I?O??@??_?G?G_??,leaf_degree_two,pendant_path_fold,1886,18100,2460,23843,441898,5389/56580
17,PhCP?D??I?O??@??_?K????C,PhCP@@??I?O??@??_?K????C,leaf_degree_two,pendant_path_fold,1592,14941,2076,19685,321004,80251/826248
17,PhCP?D??I?O??@??_?K??_??,PhCP@@??I?O??@??_?K??_??,leaf_degree_two,pendant_path_fold,2076,19699,2710,25958,504518,252259/2812980
17,PhCP?D??K??@?@??_?O?G??C,PhCP@@??K??@?@??_?O?G??C,leaf_degree_two,pendant_path_fold,948,9117,1222,11950,187626,31271/193076
17,PhCP?D??K??@?@??_?O?G?@?,PhCP@@??K??@?@??_?O?G?@?,leaf_degree_two,pendant_path_fold,1202,11818,1551,15491,290464,145232/932151
17,PhCP?D??K??@?@??_?O?G?A?,PhCP@@??K??@?@??_?O?G?A?,leaf_degree_two,pendant_path_fold,1242,12184,1606,15986,287108,71777/498663
17,PhCP?D??K??@?@??_?O?G_??,PhCP@@??K??@?@??_?O?G_??,leaf_degree_two,pendant_path_fold,1280,12487,1659,16403,279907,279907/2123520
17,PhCP?D??K??@?@??_?O?O??C,PhCP@@??K??@?@??_?O?O??C,leaf_degree_two,pendant_path_fold,1038,9940,1342,13046,202268,4597/31659
17,PhCP?D??K??@?@??_?O?O?A?,PhCP@@??K??@?@??_?O?O?A?,leaf_degree_two,pendant_path_fold,1337,13030,1731,17105,314455,314455/2314347
17,PhCP?D??K??@?@??_?O?O_??,PhCP@@??K??@?@??_?O?O_??,leaf_degree_two,pendant_path_fold,1374,13330,1783,17519,303716,151858/1224921
17,PhCP?D??K??@?@??_?S????C,PhCP@@??K??@?@??_?S????C,leaf_degree_two,pendant_path_fold,1124,10645,1458,13994,208846,104423/819396
17,PhCP?D??K??@?@??_?S??_??,PhCP@@??K??@?@??_?S??_??,leaf_degree_two,pendant_path_fold,1466,14066,1905,18498,322338,53723/465455
17,PhCP?D??K??@?@??_?_?@?@?,PhCP@@??K??@?@??_?_?@?@?,leaf_degree_two,pendant_path_fold,1099,10642,1418,13952,242892,121446/779191
17,PhCP?D??K??@?@??_?_?@?A?,PhCP@@??K??@?@??_?_?@?A?,leaf_degree_two,pendant_path_fold,1140,11013,1474,14452,242118,40353/280060
17,PhCP?D??K??@?@??_?_?@_??,PhCP@@??K??@?@??_?_?@_??,leaf_degree_two,pendant_path_fold,1179,11322,1528,14875,237609,26401/200168
17,PhCP?D??K??@?@??_?_?G?@?,PhCP@@??K??@?@??_?_?G?@?,leaf_degree_two,pendant_path_fold,1404,13853,1813,18162,383959,383959/2545452
17,PhCP?D??K??@?@??_?_?G?A?,PhCP@@??K??@?@??_?_?G?A?,leaf_degree_two,pendant_path_fold,1442,14212,1866,18650,373708,93427/672693
17,PhCP?D??K??@?@??_?_?G_??,PhCP@@??K??@?@??_?_?G_??,leaf_degree_two,pendant_path_fold,1478,14506,1917,19058,359722,179861/1416663
17,PhCP?D??K??@?@??_?_?O??C,PhCP@@??K??@?@??_?_?O??C,leaf_degree_two,pendant_path_fold,1187,11458,1536,15041,254179,254179/1823232
17,PhCP?D??K??@?@??_?_?O?A?,PhCP@@??K??@?@??_?_?O?A?,leaf_degree_two,pendant_path_fold,1536,15055,1990,19766,401126,200563/1528320
17,PhCP?D??K??@?@??_?_?O_??,PhCP@@??K??@?@??_?_?O_??,leaf_degree_two,pendant_path_fold,1571,15346,2040,20171,382801,382801/3204840
17,PhCP?D??K??@?@??_?c????C,PhCP@@??K??@?@??_?c????C,leaf_degree_two,pendant_path_fold,1271,12154,1650,15980,256480,25648/209715
17,PhCP?D??K??@?@??_?c??_??,PhCP@@??K??@?@??_?c??_??,leaf_degree_two,pendant_path_fold,1662,16078,2161,21146,400094,200047/1795791
17,PhCP?D??K??@?@??_@??@??C,PhCP@@??K??@?@??_@??@??C,leaf_degree_two,pendant_path_fold,936,8769,1210,11512,164742,27457/188760
17,PhCP?D??K??@?@??_@??@??G,PhCP@@??K??@?@??_@??@??G,leaf_degree_two,pendant_path_fold,1136,10897,1470,14306,233026,116513/834960
17,PhCP?D??K??@?@??_@??@?A?,PhCP@@??K??@?@??_@??@?A?,leaf_degree_two,pendant_path_fold,1334,12820,1728,16835,304930,152465/1152576
17,PhCP?D??K??@?@??_@??@_??,PhCP@@??K??@?@??_@??@_??,leaf_degree_two,pendant_path_fold,1371,13122,1780,17251,293961,97987/813460
17,PhCP?D??K??@?@??_@??O?A?,PhCP@@??K??@?@??_@??O?A?,leaf_degree_two,pendant_path_fold,1733,16874,2247,22161,489135,163045/1298017
17,PhCP?D??K??@?@??_@??O_??,PhCP@@??K??@?@??_@??O_??,leaf_degree_two,pendant_path_fold,1766,17158,2295,22559,461584,13576/119205
17,PhCP?D??K??@?@??_@C????C,PhCP@@??K??@?@??_@C????C,leaf_degree_two,pendant_path_fold,1416,13509,1840,17767,301512,12563/108560
17,PhCP?D??K??@?@??_@C??_??,PhCP@@??K??@?@??_@C??_??,leaf_degree_two,pendant_path_fold,1856,17887,2415,23531,476431,476431/4482240
17,PhCP?D??K??@?@??o???@??C,PhCP@@??K??@?@??o???@??C,leaf_degree_two,pendant_path_fold,1071,9930,1390,13060,184560,6152/49623
17,PhCP?D??K??@?@??o???@??G,PhCP@@??K??@?@??o???@??G,leaf_degree_two,pendant_path_fold,1316,12445,1710,16370,261970,26197/225036
17,PhCP?D??K??@?@??o???@_??,PhCP@@??K??@?@??o???@_??,leaf_degree_two,pendant_path_fold,1559,14710,2028,19355,342565,342565/3161652
17,PhCP?D??K??@?@??o?C??_??,PhCP@@??K??@?@??o?C??_??,leaf_degree_two,pendant_path_fold,2048,19493,2667,25653,549513,183171/1820672
17,PhCP?D?OA?G?O?_???G?@??C,PhCP@@?OA?G?O?_???G?@??C,leaf_degree_two,pendant_path_fold,3116,28908,4080,38140,899600,11245/158916
17,PhCP?D?OA?G?_???_?G?@??G,PhCP@@?OA?G?_???_?G?@??G,leaf_degree_two,pendant_path_fold,2100,19852,2744,26172,487312,4351/51450
17,PhCP?D?OA?G?_???_?G?@??O,PhCP@@?OA?G?_???_?G?@??O,leaf_degree_two,pendant_path_fold,2357,22512,3081,29680,596288,596288/7261917
17,PhCP?D?OA?G?_???_?G?@??_,PhCP@@?OA?G?_???_?G?@??_,leaf_degree_two,pendant_path_fold,2612,24908,3416,32844,702800,6275/79666
17,PhCP?D?OA?G?_???_?G?@_??,PhCP@@?OA?G?_???_?G?@_??,leaf_degree_two,pendant_path_fold,2865,27040,3749,35664,804400,160880/2148177
17,PhCP?D?OA?O??@??_?G?A??_,PhCP@@?OA?O??@??_?G?A??_,leaf_degree_two,pendant_path_fold,1731,16897,2255,22245,403360,80672/780681
17,PhCP?D?OA?O??@??_?G?A?@?,PhCP@@?OA?O??@??_?G?A?@?,leaf_degree_two,pendant_path_fold,1856,18020,2420,23732,438192,27387/280720
17,PhCP?D?OA?O??@??_?G?A_??,PhCP@@?OA?O??@??_?G?A_??,leaf_degree_two,pendant_path_fold,1979,19005,2583,25041,466224,155408/1703919
17,PhCP?D?OA?O??@??_?G?C??C,PhCP@@?OA?O??@??_?G?C??C,leaf_degree_two,pendant_path_fold,1599,15359,2083,20223,343780,343780/3330717
17,PhCP?D?OA?O??@??_?G?C??_,PhCP@@?OA?O??@??_?G?C??_,leaf_degree_two,pendant_path_fold,1991,19569,2595,25765,516560,9392/93939
17,PhCP?D?OA?O??@??_?G?C?@?,PhCP@@?OA?O??@??_?G?C?@?,leaf_degree_two,pendant_path_fold,2115,20689,2759,27249,550684,17764/188235
17,PhCP?D?OA?O??@??_?G?C_??,PhCP@@?OA?O??@??_?G?C_??,leaf_degree_two,pendant_path_fold,2237,21670,2921,28554,577228,577228/6534277
17,PhCP?D?OA?O??@??_?G?G??C,PhCP@@?OA?O??@??_?G?G??C,leaf_degree_two,pendant_path_fold,1853,17750,2417,23382,425096,425096/4478701
17,PhCP?D?OA?O??@??_?G?G?@?,PhCP@@?OA?O??@??_?G?G?@?,leaf_degree_two,pendant_path_fold,2372,23092,3096,30420,663408,4607/50998
17,PhCP?D?OA?O??@??_?G?G_??,PhCP@@?OA?O??@??_?G?G_??,leaf_degree_two,pendant_path_fold,2493,24070,3257,31722,686956,686956/8119701
17,PhCP?D?OA?O??@??_?K????C,PhCP@@?OA?O??@??_?K????C,leaf_degree_two,pendant_path_fold,2103,19867,2747,26187,496612,496612/5776941
17,PhCP?D?OA?O??@??_?K??_??,PhCP@@?OA?O??@??_?K??_??,leaf_degree_two,pendant_path_fold,2747,26205,3591,34545,792960,37760/469737
17,PhCP?D?OC??@?@??_?O?G??C,PhCP@@?OC??@?@??_?O?G??C,leaf_degree_two,pendant_path_fold,1235,12055,1599,15827,270400,320/2337
17,PhCP?D?OC??@?@??_?O?G?@?,PhCP@@?OC??@?@??_?O?G?@?,leaf_degree_two,pendant_path_fold,1569,15634,2033,20526,421372,421372/3189777
